任务组数,分区编码,资源缺口,总资源需求,通信风险均衡系数,工作量均衡系数,资源冗余
3,0-1-0-0-1-1-1-2-2-2,1,25,0.3892861756746461,0.7162559932532048,30
3,0-1-0-0-1-1-2-0-0-0,3,27,0.7651854939155367,0.9047091940611901,30
3,0-1-0-0-1-1-2-0-0-1,3,28,0.7001545121405219,0.8587908610716346,30
3,0-1-0-0-1-1-2-0-0-2,3,30,0.6498206806586615,0.8380230162852785,30
3,0-1-0-0-1-1-2-0-1-0,1,26,0.7001545121405219,0.8650627037897537,30
3,0-1-0-0-1-1-2-0-1-1,1,27,0.649695013976804,0.8218768452888011,30
3,0-1-0-0-1-1-2-0-1-2,1,29,0.5835788743224553,0.7976088367986702,30
3,0-1-0-0-1-1-2-0-2-0,1,25,0.6498206806586615,0.8473770269796734,30
3,0-1-0-0-1-1-2-0-2-1,1,26,0.5835788743224553,0.8007080417608419,30
3,0-1-0-0-1-1-2-0-2-2,1,28,0.5349810870191833,0.7809972637278952,30
3,0-1-0-0-1-1-2-1-0-0,3,29,0.6646712571043837,0.8494606987891914,30
3,0-1-0-0-1-1-2-1-0-1,3,29,0.6259352975337956,0.8075041186245914,30
3,0-1-0-0-1-1-2-1-0-2,3,32,0.5488130509441804,0.7817259952028729,30
3,0-1-0-0-1-1-2-1-1-0,1,28,0.6259352975337956,0.813181549221134,30
3,0-1-0-0-1-1-2-1-1-1,1,28,0.607438789443298,0.7745119139783854,30
3,0-1-0-0-1-1-2-1-1-2,1,31,0.514580184554816,0.7448750296717195,30
3,0-1-0-0-1-1-2-1-2-0,1,27,0.5488130509441804,0.7912367392822575,30
3,0-1-0-0-1-1-2-1-2-1,1,27,0.514580184554816,0.7487306093946852,30
3,0-1-0-0-1-1-2-1-2-2,1,30,0.4333398427287941,0.7236661388175083,30
3,0-1-0-0-1-1-2-2-0-0,3,27,0.57318307743307,0.8239419808129818,30
3,0-1-0-0-1-1-2-2-0-1,3,28,0.505861788417181,0.776937325510111,30
3,0-1-0-0-1-1-2-2-0-2,3,30,0.4589079788744122,0.7577074919241549,30
3,0-1-0-0-1-1-2-2-1-0,1,26,0.505861788417181,0.7833505870194689,30
3,0-1-0-0-1-1-2-2-1-1,1,27,0.4587300156401709,0.7392661309035143,30
3,0-1-0-0-1-1-2-2-1-2,1,29,0.3892861756746461,0.7161989407992592,30
3,0-1-0-0-1-1-2-2-2-0,1,25,0.4589079788744122,0.7669911898562807,30
3,0-1-0-0-1-1-2-2-2-1,1,26,0.3892861756746461,0.7190891672026481,30
3,0-1-0-0-1-1-2-2-2-2,1,28,0.34617047164246956,0.7011710140769141,30
3,0-1-0-0-1-2-0-0-0-0,3,27,0.8414161329986567,0.945023348290505,30
3,0-1-0-0-1-2-0-0-0-1,3,28,0.7651854939155367,0.8963832141614513,30
3,0-1-0-0-1-2-0-0-0-2,3,27,0.7287999046456625,0.8793261770276333,30
3,0-1-0-0-1-2-0-0-1-0,1,26,0.7651854939155367,0.9030625592374906,30
3,0-1-0-0-1-2-0-0-1-1,1,27,0.7001545121405219,0.8567851386463845,30
3,0-1-0-0-1-2-0-0-1-2,1,26,0.6498206806586615,0.836498599959774,30
3,0-1-0-0-1-2-0-0-2-0,1,25,0.7287999046456625,0.8885331884631876,30
3,0-1-0-0-1-2-0-0-2-1,1,26,0.6498206806586615,0.8390396235357637,30
3,0-1-0-0-1-2-0-0-2-2,1,25,0.6176546467859352,0.8232628218770206,30
3,0-1-0-0-1-2-0-1-0-0,3,29,0.7203891537817187,0.8864227702442623,30
3,0-1-0-0-1-2-0-1-0-1,3,29,0.6646712571043837,0.841210717353669,30
3,0-1-0-0-1-2-0-1-0-2,3,29,0.6039689834589764,0.8195235976973574,30
3,0-1-0-0-1-2-0-1-1-0,1,28,0.6646712571043837,0.8473748770331534,30
3,0-1-0-0-1-2-0-1-1-1,1,28,0.6259352975337956,0.8050213510849481,30
3,0-1-0-0-1-2-0-1-1-2,1,28,0.5488130509441804,0.7797309195155214,30
3,0-1-0-0-1-2-0-1-2-0,1,27,0.6039689834589764,0.8289091775112692,30
3,0-1-0-0-1-2-0-1-2-1,1,27,0.5488130509441804,0.7829706846311882,30
3,0-1-0-0-1-2-0-1-2-2,1,27,0.48762311534443936,0.7622919875154388,30
3,0-1-0-0-1-2-0-2-0-0,3,27,0.6544931635046153,0.8654719437668128,30
3,0-1-0-0-1-2-0-2-0-1,3,28,0.57318307743307,0.8156001630990487,30
3,0-1-0-0-1-2-0-2-0-2,3,27,0.5448202539566817,0.8004020788368094,30
3,0-1-0-0-1-2-0-2-1-0,1,26,0.57318307743307,0.8224460719697126,30
3,0-1-0-0-1-2-0-2-1-1,1,27,0.505861788417181,0.775051309263213,30
3,0-1-0-0-1-2-0-2-1-2,1,26,0.4589079788744122,0.7563609381131808,30
3,0-1-0-0-1-2-0-2-2-0,1,25,0.5448202539566817,0.8095120636352108,30
3,0-1-0-0-1-2-0-2-2-1,1,26,0.4589079788744122,0.7586397345360232,30
3,0-1-0-0-1-2-0-2-2-2,1,25,0.4387216506079745,0.7450078077592474,30
3,0-1-0-0-1-2-1-0-0-0,3,27,0.7651854939155367,0.9029274687049982,30
3,0-1-0-0-1-2-1-0-0-1,3,30,0.7001545121405219,0.8566583760852926,30
3,0-1-0-0-1-2-1-0-0-2,3,27,0.6498206806586615,0.8363607603261166,30
3,0-1-0-0-1-2-1-0-1-0,1,26,0.7001545121405219,0.8629813465234342,30
3,0-1-0-0-1-2-1-0-1-1,1,28,0.649695013976804,0.8194189490822115,30
3,0-1-0-0-1-2-1-0-1-2,1,26,0.5835788743224553,0.7956259404801508,30
3,0-1-0-0-1-2-1-0-2-0,1,25,0.6498206806586615,0.8456968007151762,30
3,0-1-0-0-1-2-1-0-2-1,1,28,0.5835788743224553,0.7986558478851953,30
3,0-1-0-0-1-2-1-0-2-2,1,25,0.5349810870191833,0.7794545762927241,30
3,0-1-0-0-1-2-1-1-0-0,3,29,0.6646712571043837,0.847250052924998,30
3,0-1-0-0-1-2-1-1-0-1,3,31,0.6259352975337956,0.8049065891912132,30
3,0-1-0-0-1-2-1-1-0-2,3,29,0.5488130509441804,0.7796038498084453,30
3,0-1-0-0-1-2-1-1-1-0,1,28,0.6259352975337956,0.8106401423713651,30
3,0-1-0-0-1-2-1-1-1-1,1,29,0.607438789443298,0.7715597550795459,30
3,0-1-0-0-1-2-1-1-1-2,1,28,0.514580184554816,0.7423944207258462,30
3,0-1-0-0-1-2-1-1-2-0,1,27,0.5488130509441804,0.789101207670991,30
3,0-1-0-0-1-2-1-1-2-1,1,29,0.514580184554816,0.7461804112519287,30
3,0-1-0-0-1-2-1-1-2-2,1,27,0.4333398427287941,0.7216337550967766,30
3,0-1-0-0-1-2-1-2-0-0,3,27,0.57318307743307,0.8223076007178604,30
3,0-1-0-0-1-2-1-2-0-1,3,30,0.505861788417181,0.774921642849722,30
3,0-1-0-0-1-2-1-2-0-2,3,27,0.4589079788744122,0.7562192165216208,30
3,0-1-0-0-1-2-1-2-1-0,1,26,0.505861788417181,0.7813907983027979,30
3,0-1-0-0-1-2-1-2-1-1,1,28,0.4587300156401709,0.7368923884281564,30
3,0-1-0-0-1-2-1-2-1-2,1,26,0.3892861756746461,0.7143611257317648,30
3,0-1-0-0-1-2-1-2-2-0,1,25,0.4589079788744122,0.7654807984092771,30
3,0-1-0-0-1-2-1-2-2-1,1,28,0.3892861756746461,0.7171730196668813,30
3,0-1-0-0-1-2-1-2-2-2,1,25,0.34617047164246956,0.6998311339630693,30
3,0-1-0-0-1-2-2-0-0-0,3,27,0.7287999046456625,0.8883476147841848,30
3,0-1-0-0-1-2-2-0-0-1,3,28,0.6498206806586615,0.8388510793867981,30
3,0-1-0-0-1-2-2-0-0-2,3,30,0.6176546467859352,0.8230787952823495,30
3,0-1-0-0-1-2-2-0-1-0,1,26,0.6498206806586615,0.8456460894408646,30
3,0-1-0-0-1-2-2-0-1-1,1,27,0.5835788743224553,0.7985937686801682,30
3,0-1-0-0-1-2-2-0-1-2,1,29,0.5349810870191833,0.7794081422358768,30
3,0-1-0-0-1-2-2-0-2-0,1,25,0.6176546467859352,0.8322196323700416,30
3,0-1-0-0-1-2-2-0-2-1,1,26,0.5349810870191833,0.7817683098233349,30
3,0-1-0-0-1-2-2-0-2-2,1,28,0.5089449812353085,0.7674710321213055,30
3,0-1-0-0-1-2-2-1-0-0,3,29,0.6039689834589764,0.8287200391622649,30
3,0-1-0-0-1-2-2-1-0-1,3,29,0.5488130509441804,0.7827789966342336,30
3,0-1-0-0-1-2-2-1-0-2,3,32,0.48762311534443936,0.7621038804803923,30
3,0-1-0-0-1-2-2-1-1-0,1,28,0.5488130509441804,0.7890365801026297,30
3,0-1-0-0-1-2-2-1-1-1,1,28,0.514580184554816,0.7461030954869214,30
3,0-1-0-0-1-2-2-1-1-2,1,31,0.4333398427287941,0.7215723602802981,30
3,0-1-0-0-1-2-2-1-2-0,1,27,0.48762311534443936,0.7714453537918408,30
3,0-1-0-0-1-2-2-1-2-1,1,27,0.4333398427287941,0.7246768336271489,30
3,0-1-0-0-1-2-2-1-2-2,1,30,0.37142138037488115,0.70517969717917,30
3,0-1-0-0-1-2-2-2-0-0,3,27,0.5448202539566817,0.8093284135455396,30
3,0-1-0-0-1-2-2-2-0-1,3,28,0.4589079788744122,0.758452590773648,30
3,0-1-0-0-1-2-2-2-0-2,3,30,0.4387216506079745,0.7448262247596944,30
3,0-1-0-0-1-2-2-2-1-0,1,26,0.4589079788744122,0.7654353686853985,30
3,0-1-0-0-1-2-2-2-1-1,1,27,0.3892861756746461,0.7171151966080428,30
3,0-1-0-0-1-2-2-2-1-2,1,29,0.34617047164246956,0.6997910065144103,30
3,0-1-0-0-1-2-2-2-2-0,1,25,0.4387216506079745,0.7538478031529892,30
3,0-1-0-0-1-2-2-2-2-1,1,26,0.34617047164246956,0.7018453439640155,30
3,0-1-0-0-1-2-2-2-2-2,1,28,0.33956447671475704,0.6900472335490869,30
3,0-1-0-0-2-0-0-0-0-0,3,28,0.9549830816684233,0.9769083856189188,30
3,0-1-0-0-2-0-0-0-0-1,3,29,0.8808691916110243,0.9197835101606435,30
3,0-1-0-0-2-0-0-0-0-2,3,30,0.8414161329986567,0.9163718192921179,30
3,0-1-0-0-2-0-0-0-1-0,1,26,0.8808691916110243,0.9277181593880898,30
3,0-1-0-0-2-0-0-0-1-1,1,27,0.8167301566182181,0.872030816555137,30
3,0-1-0-0-2-0-0-0-1-2,1,28,0.7651854939155367,0.8660893866136853,30
3,0-1-0-0-2-0-0-0-2-0,1,29,0.8414161329986567,0.9248119616816626,30
3,0-1-0-0-2-0-0-0-2-1,1,30,0.7651854939155367,0.8665976004966883,30
3,0-1-0-0-2-0-0-0-2-2,1,29,0.7287999046456625,0.8653262574671993,30
3,0-1-0-0-2-0-0-1-0-0,3,30,0.8368526168542646,0.9078909573644013,30
3,0-1-0-0-2-0-0-1-0-1,3,30,0.7807430849507424,0.8528623028964678,30
3,0-1-0-0-2-0-0-1-0-2,3,32,0.7203891537817187,0.8458022880955722,30
3,0-1-0-0-2-0-0-1-1-0,1,28,0.7807430849507424,0.8604783421835691,30
3,0-1-0-0-2-0-0-1-1-1,1,28,0.738902562321036,0.8072522187627127,30
3,0-1-0-0-2-0-0-1-1-2,1,30,0.6646712571043837,0.7972458983882578,30
3,0-1-0-0-2-0-0-1-2-0,1,31,0.7203891537817187,0.8544683492145905,30
3,0-1-0-0-2-0-0-1-2-1,1,31,0.6646712571043837,0.7983024502615444,30
3,0-1-0-0-2-0-0-1-2-2,1,31,0.6039689834589764,0.7933200678072405,30
3,0-1-0-0-2-0-0-2-0-0,3,30,0.7662070624646796,0.9037005863066845,30
3,0-1-0-0-2-0-0-2-0-1,3,31,0.6882302790347936,0.8450175525664484,30
3,0-1-0-0-2-0-0-2-0-2,3,30,0.6544931635046153,0.8447002264461484,30
3,0-1-0-0-2-0-0-2-1-0,1,28,0.6882302790347936,0.8531756781726986,30
3,0-1-0-0-2-0-0-2-1-1,1,29,0.6224374192908751,0.7958729184815315,30
3,0-1-0-0-2-0-0-2-1-2,1,28,0.57318307743307,0.7929785531392597,30
3,0-1-0-0-2-0-0-2-2-0,1,29,0.6544931635046153,0.8529055737917528,30
3,0-1-0-0-2-0-0-2-2-1,1,30,0.57318307743307,0.7930260760565473,30
3,0-1-0-0-2-0-0-2-2-2,1,29,0.5448202539566817,0.7952463082370702,30
3,0-1-0-0-2-0-1-0-0-0,3,28,0.8808691916110243,0.9275579897732579,30
3,0-1-0-0-2-0-1-0-0-1,3,31,0.8167301566182181,0.8718757697183341,30
3,0-1-0-0-2-0-1-0-0-2,3,30,0.7651854939155367,0.8659255467832206,30
3,0-1-0-0-2-0-1-0-1-0,1,26,0.8167301566182181,0.8795912388041878,30
3,0-1-0-0-2-0-1-0-1-1,1,29,0.765078776514809,0.8255963486494702,30
3,0-1-0-0-2-0-1-0-1-2,1,28,0.7001545121405219,0.8168270934579478,30
3,0-1-0-0-2-0-1-0-2-0,1,29,0.7651854939155367,0.8745249920846387,30
3,0-1-0-0-2-0-1-0-2-1,1,32,0.7001545121405219,0.8177163446187367,30
3,0-1-0-0-2-0-1-0-2-2,1,29,0.6498206806586615,0.8138686872295623,30
3,0-1-0-0-2-0-1-1-0-0,3,30,0.7807430849507424,0.8603245088975295,30
3,0-1-0-0-2-0-1-1-0-1,3,32,0.738902562321036,0.8071048256617298,30
3,0-1-0-0-2-0-1-1-0-2,3,32,0.6646712571043837,0.7970882583333294,30
3,0-1-0-0-2-0-1-1-1-0,1,28,0.738902562321036,0.8144453211454561,30
3,0-1-0-0-2-0-1-1-1-1,1,30,0.7138445195239657,0.7633519307795862,30
3,0-1-0-0-2-0-1-1-1-2,1,30,0.6259352975337956,0.7500500897573914,30
3,0-1-0-0-2-0-1-1-2-0,1,31,0.6646712571043837,0.8059226990020453,30
3,0-1-0-0-2-0-1-1-2-1,1,33,0.6259352975337956,0.7515542966477392,30
3,0-1-0-0-2-0-1-1-2-2,1,31,0.5488130509441804,0.7435239591447931,30
3,0-1-0-0-2-0-1-2-0-0,3,30,0.6882302790347936,0.853011019866526,30
3,0-1-0-0-2-0-1-2-0-1,3,33,0.6224374192908751,0.7957132248661788,30
3,0-1-0-0-2-0-1-2-0-2,3,30,0.57318307743307,0.7928098345506877,30
3,0-1-0-0-2-0-1-2-1-0,1,28,0.6224374192908751,0.8036589586205986,30
3,0-1-0-0-2-0-1-2-1-1,1,31,0.5730406045214232,0.7480137084819164,30
3,0-1-0-0-2-0-1-2-1-2,1,28,0.505861788417181,0.7421926168886104,30
3,0-1-0-0-2-0-1-2-2-0,1,29,0.57318307743307,0.8011890756489584,30
3,0-1-0-0-2-0-1-2-2-1,1,32,0.505861788417181,0.7426292454507136,30
3,0-1-0-0-2-0-1-2-2-2,1,29,0.4589079788744122,0.7422591318254775,30
3,0-1-0-0-2-0-2-0-0-0,3,30,0.8414161329986567,0.9246416961007059,30
3,0-1-0-0-2-0-2-0-0-1,3,31,0.7651854939155367,0.8664236196678224,30
3,0-1-0-0-2-0-2-0-0-2,3,33,0.7287999046456625,0.8651597570547487,30
3,0-1-0-0-2-0-2-0-1-0,1,28,0.7651854939155367,0.8745148496997409,30
3,0-1-0-0-2-0-2-0-1-1,1,29,0.7001545121405219,0.8176973125724356,30
3,0-1-0-0-2-0-2-0-1-2,1,31,0.6498206806586615,0.8138660125909319,30
3,0-1-0-0-2-0-2-0-2-0,1,29,0.7287999046456625,0.8734388189037211,30
3,0-1-0-0-2-0-2-0-2-1,1,30,0.6498206806586615,0.8140549846076061,30
3,0-1-0-0-2-0-2-0-2-2,1,31,0.6176546467859352,0.8152052254000157,30
3,0-1-0-0-2-0-2-1-0-0,3,32,0.7203891537817187,0.8542935576033086,30
3,0-1-0-0-2-0-2-1-0-1,3,32,0.6646712571043837,0.7981237439644079,30
3,0-1-0-0-2-0-2-1-0-2,3,35,0.6039689834589764,0.793148677364485,30
3,0-1-0-0-2-0-2-1-1-0,1,30,0.6646712571043837,0.8059016294045814,30
3,0-1-0-0-2-0-2-1-1-1,1,30,0.6259352975337956,0.75152279705058,30
3,0-1-0-0-2-0-2-1-1-2,1,33,0.5488130509441804,0.7435101231091169,30
3,0-1-0-0-2-0-2-1-2-0,1,31,0.6039689834589764,0.8016692494607678,30
3,0-1-0-0-2-0-2-1-2-1,1,31,0.5488130509441804,0.7442581129517487,30
3,0-1-0-0-2-0-2-1-2-2,1,33,0.48762311534443936,0.7416643293741626,30
3,0-1-0-0-2-0-2-2-0-0,3,30,0.6544931635046153,0.852739973035482,30
3,0-1-0-0-2-0-2-2-0-1,3,31,0.57318307743307,0.7928564100430346,30
3,0-1-0-0-2-0-2-2-0-2,3,33,0.5448202539566817,0.7950855339135164,30
3,0-1-0-0-2-0-2-2-1-0,1,28,0.57318307743307,0.8011881280688455,30
3,0-1-0-0-2-0-2-2-1-1,1,29,0.505861788417181,0.742619210621942,30
3,0-1-0-0-2-0-2-2-1-2,1,31,0.4589079788744122,0.7422671259261778,30
3,0-1-0-0-2-0-2-2-2-0,1,29,0.5448202539566817,0.8030844061177899,30
3,0-1-0-0-2-0-2-2-2-1,1,30,0.4589079788744122,0.7419318794401532,30
3,0-1-0-0-2-0-2-2-2-2,1,31,0.4387216506079745,0.7470375881226269,30
3,0-1-0-0-2-1-0-0-0-0,3,27,0.8808691916110243,0.9223308538874921,30
3,0-1-0-0-2-1-0-0-0-1,3,28,0.8167301566182181,0.8668175429668192,30
3,0-1-0-0-2-1-0-0-0-2,3,29,0.7651854939155367,0.8605782299586011,30
3,0-1-0-0-2-1-0-0-1-0,1,25,0.8167301566182181,0.8745073224103518,30
3,0-1-0-0-2-1-0-0-1-1,1,26,0.765078776514809,0.8207110062647188,30
3,0-1-0-0-2-1-0-0-1-2,1,27,0.7001545121405219,0.8116195339205634,30
3,0-1-0-0-2-1-0-0-2-0,1,28,0.7651854939155367,0.8691952061447806,30
3,0-1-0-0-2-1-0-0-2-1,1,29,0.7001545121405219,0.812552324588104,30
3,0-1-0-0-2-1-0-0-2-2,1,28,0.6498206806586615,0.8084095758484297,30
3,0-1-0-0-2-1-0-1-0-0,3,29,0.7807430849507424,0.8553063014550707,30
3,0-1-0-0-2-1-0-1-0-1,3,29,0.738902562321036,0.8022990238295825,30
3,0-1-0-0-2-1-0-1-0-2,3,31,0.6646712571043837,0.7919455523822796,30
3,0-1-0-0-2-1-0-1-1-0,1,27,0.738902562321036,0.8096071391497955,30
3,0-1-0-0-2-1-0-1-1-1,1,27,0.7138445195239657,0.758764538037978,30
3,0-1-0-0-2-1-0-1-1-2,1,29,0.6259352975337956,0.745087332758985,30
3,0-1-0-0-2-1-0-1-2-0,1,30,0.6646712571043837,0.8007983331835334,30
3,0-1-0-0-2-1-0-1-2-1,1,30,0.6259352975337956,0.7466427189793889,30
3,0-1-0-0-2-1-0-1-2-2,1,30,0.5488130509441804,0.7382627642996552,30
3,0-1-0-0-2-1-0-2-0-0,3,29,0.6882302790347936,0.8476368881682362,30
3,0-1-0-0-2-1-0-2-0-1,3,30,0.6224374192908751,0.7905029700951205,30
3,0-1-0-0-2-1-0-2-0-2,3,29,0.57318307743307,0.7873026010349039,30
3,0-1-0-0-2-1-0-2-1-0,1,27,0.6224374192908751,0.798423537897374,30
3,0-1-0-0-2-1-0-2-1-1,1,28,0.5730406045214232,0.7429749979015152,30
3,0-1-0-0-2-1-0-2-1-2,1,27,0.505861788417181,0.736817319508448,30
3,0-1-0-0-2-1-0-2-2-0,1,28,0.57318307743307,0.7957011964756868,30
3,0-1-0-0-2-1-0-2-2-1,1,29,0.505861788417181,0.7372988340318843,30
3,0-1-0-0-2-1-0-2-2-2,1,28,0.4589079788744122,0.736629171006793,30
3,0-1-0-0-2-1-1-0-0-0,3,27,0.8167301566182181,0.8743520228641751,30
3,0-1-0-0-2-1-1-0-0-1,3,30,0.765078776514809,0.8205618382594552,30
3,0-1-0-0-2-1-1-0-0-2,3,29,0.7001545121405219,0.8114604467328971,30
3,0-1-0-0-2-1-1-0-1-0,1,25,0.765078776514809,0.8279892791734582,30
3,0-1-0-0-2-1-1-0-1-1,1,28,0.7285757952065065,0.7762226272402561,30
3,0-1-0-0-2-1-1-0-1-2,1,27,0.649695013976804,0.7639406836906393,30
3,0-1-0-0-2-1-1-0-2-0,1,28,0.7001545121405219,0.8202441886721415,30
3,0-1-0-0-2-1-1-0-2-1,1,31,0.649695013976804,0.765306033308076,30
3,0-1-0-0-2-1-1-0-2-2,1,28,0.5835788743224553,0.7582230383391282,30
3,0-1-0-0-2-1-1-1-0-0,3,29,0.738902562321036,0.8094594275247393,30
3,0-1-0-0-2-1-1-1-0-1,3,31,0.7138445195239657,0.7586245717722867,30
3,0-1-0-0-2-1-1-1-0-2,3,31,0.6259352975337956,0.7449358122129915,30
3,0-1-0-0-2-1-1-1-1-0,1,27,0.7138445195239657,0.7656012989051532,30
3,0-1-0-0-2-1-1-1-1-1,1,29,0.7073547688733205,0.7173263379144709,30
3,0-1-0-0-2-1-1-1-1-2,1,29,0.607438789443298,0.6999376211065305,30
3,0-1-0-0-2-1-1-1-2-0,1,30,0.6259352975337956,0.7539606307632774,30
3,0-1-0-0-2-1-1-1-2-1,1,32,0.607438789443298,0.7020013061777212,30
3,0-1-0-0-2-1-1-1-2-2,1,30,0.514580184554816,0.6901351189022561,30
3,0-1-0-0-2-1-1-2-0-0,3,29,0.6224374192908751,0.7982635967275574,30
3,0-1-0-0-2-1-1-2-0-1,3,32,0.5730406045214232,0.7428211380709023,30
3,0-1-0-0-2-1-1-2-0-2,3,29,0.505861788417181,0.7366530880629225,30
3,0-1-0-0-2-1-1-2-1-0,1,27,0.5730406045214232,0.7504815488527748,30
3,0-1-0-0-2-1-1-2-1-1,1,30,0.5445204288827831,0.6970696368122165,30
3,0-1-0-0-2-1-1-2-1-2,1,27,0.4587300156401709,0.6875449676253502,30
3,0-1-0-0-2-1-1-2-2-0,1,28,0.505861788417181,0.7452381072927179,30
3,0-1-0-0-2-1-1-2-2-1,1,31,0.4587300156401709,0.6884771854695168,30
3,0-1-0-0-2-1-1-2-2-2,1,28,0.3892861756746461,0.6847903978196374,30
3,0-1-0-0-2-1-2-0-0-0,3,29,0.7651854939155367,0.8690213973115724,30
3,0-1-0-0-2-1-2-0-0-1,3,30,0.7001545121405219,0.8123746356373948,30
3,0-1-0-0-2-1-2-0-0-2,3,32,0.6498206806586615,0.808239257021128,30
3,0-1-0-0-2-1-2-0-1-0,1,27,0.7001545121405219,0.8202255840397555,30
3,0-1-0-0-2-1-2-0-1-1,1,28,0.649695013976804,0.7652773474025686,30
3,0-1-0-0-2-1-2-0-1-2,1,30,0.5835788743224553,0.7582117391364538,30
3,0-1-0-0-2-1-2-0-2-0,1,28,0.6498206806586615,0.8167069394590754,30
3,0-1-0-0-2-1-2-0-2-1,1,29,0.5835788743224553,0.7588327283720062,30
3,0-1-0-0-2-1-2-0-2-2,1,30,0.5349810870191833,0.7570916606711756,30
3,0-1-0-0-2-1-2-1-0-0,3,31,0.6646712571043837,0.8006198062028697,30
3,0-1-0-0-2-1-2-1-0-1,3,31,0.6259352975337956,0.746460206101369,30
3,0-1-0-0-2-1-2-1-0-2,3,34,0.5488130509441804,0.7380872471954114,30
3,0-1-0-0-2-1-2-1-1-0,1,29,0.6259352975337956,0.7539296328898288,30
3,0-1-0-0-2-1-2-1-1-1,1,29,0.607438789443298,0.7019584792923945,30
3,0-1-0-0-2-1-2-1-1-2,1,32,0.514580184554816,0.6901109525169359,30
3,0-1-0-0-2-1-2-1-2-0,1,30,0.5488130509441804,0.7468112939880519,30
3,0-1-0-0-2-1-2-1-2-1,1,30,0.514580184554816,0.6913757293129018,30
3,0-1-0-0-2-1-2-1-2-2,1,32,0.4333398427287941,0.6852976501556164,30
3,0-1-0-0-2-1-2-2-0-0,3,29,0.57318307743307,0.7955317207893975,30
3,0-1-0-0-2-1-2-2-0-1,3,30,0.505861788417181,0.7371250105696082,30
3,0-1-0-0-2-1-2-2-0-2,3,32,0.4589079788744122,0.7364642774458191,30
3,0-1-0-0-2-1-2-2-1-0,1,27,0.505861788417181,0.7452285134632705,30
3,0-1-0-0-2-1-2-2-1-1,1,28,0.4587300156401709,0.6884570791242561,30
3,0-1-0-0-2-1-2-2-1-2,1,30,0.3892861756746461,0.6847897308638536,30
3,0-1-0-0-2-1-2-2-2-0,1,28,0.4589079788744122,0.7446668733698737,30
3,0-1-0-0-2-1-2-2-2-1,1,29,0.3892861756746461,0.684889655175072,30
3,0-1-0-0-2-1-2-2-2-2,1,30,0.34617047164246956,0.687140972114629,30
3,0-1-0-0-2-2-0-0-0-0,3,29,0.8414161329986567,0.9190826456940457,30
3,0-1-0-0-2-2-0-0-0-1,3,30,0.7651854939155367,0.8607426966477872,30
3,0-1-0-0-2-2-0-0-0-2,3,29,0.7287999046456625,0.8597249350853337,30
3,0-1-0-0-2-2-0-0-1-0,1,27,0.7651854939155367,0.8688514434338845,30
3,0-1-0-0-2-2-0-0-1-1,1,28,0.7001545121405219,0.811906990403583,30
3,0-1-0-0-2-2-0-0-1-2,1,27,0.6498206806586615,0.8083188790291365,30
3,0-1-0-0-2-2-0-0-2-0,1,28,0.7287999046456625,0.867984990505895,30
3,0-1-0-0-2-2-0-0-2-1,1,29,0.6498206806586615,0.8084711182264441,30
3,0-1-0-0-2-2-0-0-2-2,1,28,0.6176546467859352,0.8098994062397838,30
3,0-1-0-0-2-2-0-1-0-0,3,31,0.7203891537817187,0.8485860242424873,30
3,0-1-0-0-2-2-0-1-0-1,3,31,0.6646712571043837,0.7922876537742806,30
3,0-1-0-0-2-2-0-1-0-2,3,31,0.6039689834589764,0.787553488795941,30
3,0-1-0-0-2-2-0-1-1-0,1,29,0.6646712571043837,0.8000838451174478,30
3,0-1-0-0-2-2-0-1-1-1,1,29,0.6259352975337956,0.7455740708299377,30
3,0-1-0-0-2-2-0-1-1-2,1,29,0.5488130509441804,0.7377932918095474,30
3,0-1-0-0-2-2-0-1-2-0,1,30,0.6039689834589764,0.7960567023998721,30
3,0-1-0-0-2-2-0-1-2-1,1,30,0.5488130509441804,0.7385054395639226,30
3,0-1-0-0-2-2-0-1-2-2,1,30,0.48762311534443936,0.7361885496958419,30
3,0-1-0-0-2-2-0-2-0-0,3,29,0.6544931635046153,0.8473348417944853,30
3,0-1-0-0-2-2-0-2-0-1,3,30,0.57318307743307,0.78731798983568,30
3,0-1-0-0-2-2-0-2-0-2,3,29,0.5448202539566817,0.7898397268290226,30
3,0-1-0-0-2-2-0-2-1-0,1,27,0.57318307743307,0.7956690606204307,30
3,0-1-0-0-2-2-0-2-1-1,1,28,0.505861788417181,0.7369583347253293,30
3,0-1-0-0-2-2-0-2-1-2,1,27,0.4589079788744122,0.7369004268103793,30
3,0-1-0-0-2-2-0-2-2-0,1,28,0.5448202539566817,0.797814117312741,30
3,0-1-0-0-2-2-0-2-2-1,1,29,0.4589079788744122,0.7365209934752568,30
3,0-1-0-0-2-2-0-2-2-2,1,28,0.4387216506079745,0.741958810065956,30
3,0-1-0-0-2-2-1-0-0-0,3,29,0.7651854939155367,0.8686877763573696,30
3,0-1-0-0-2-2-1-0-0-1,3,32,0.7001545121405219,0.8117483321621963,30
3,0-1-0-0-2-2-1-0-0-2,3,29,0.6498206806586615,0.8081512346483515,30
3,0-1-0-0-2-2-1-0-1-0,1,27,0.7001545121405219,0.8196427926584267,30
3,0-1-0-0-2-2-1-0-1-1,1,30,0.649695013976804,0.7643665741153403,30
3,0-1-0-0-2-2-1-0-1-2,1,27,0.5835788743224553,0.7578699082785308,30
3,0-1-0-0-2-2-1-0-2-0,1,28,0.6498206806586615,0.8165821781864768,30
