candidate_id,demand_id,covered,sample_count,failed_sample_t_s,backhaul_available,backhaul_margin_db
P0017,D-T023-01,False,309,2733.549129231771,True,5.360769763163987
P0017,D-T024-01,False,316,5562.833085123698,True,5.360769763163987
P0017,D-T025-01,False,423,3812.691058349609,True,5.360769763163987
P0018,D-T004-01,False,426,750.5149475097656,True,5.320932901439704
P0018,D-T005-01,False,469,2246.017937011719,True,5.320932901439704
P0018,D-T006-01,False,513,5874.491058349609,True,5.320932901439704
P0018,D-T007-01,False,644,3953.5092700195314,True,5.320932901439704
P0018,D-T008-01,False,320,3138.8371114095053,True,5.320932901439704
P0018,D-T009-01,False,362,5439.204533691406,True,5.320932901439704
P0018,D-T010-01,False,264,3889.4669311523435,True,5.320932901439704
P0018,D-T011-01,False,310,6859.520317382812,True,5.320932901439704
P0018,D-T014-01,False,215,2131.391058349609,True,5.320932901439704
P0018,D-T015-01,False,400,4647.936444091797,True,5.320932901439704
P0018,D-T016-01,False,275,8657.740901692707,True,5.320932901439704
P0018,D-T017-01,False,609,8007.340901692708,True,5.320932901439704
P0018,D-T018-01,False,207,2265.6252990722655,True,5.320932901439704
P0018,D-T020-01,False,342,6842.100309010106,True,5.320932901439704
P0018,D-T021-01,False,401,749.8744852701823,True,5.320932901439704
P0018,D-T022-01,False,198,744.4939412434896,True,5.320932901439704
P0018,D-T023-01,False,309,2733.549129231771,True,5.320932901439704
P0018,D-T024-01,False,316,5662.833085123698,True,5.320932901439704
P0018,D-T025-01,False,423,3812.691058349609,True,5.320932901439704
P0019,D-T004-01,False,426,750.5149475097656,True,4.9369189772342
P0019,D-T005-01,False,469,2246.017937011719,True,4.9369189772342
P0019,D-T006-01,False,513,6231.200266598318,True,4.9369189772342
P0019,D-T007-01,False,644,4366.417219926769,True,4.9369189772342
P0019,D-T008-01,False,320,3138.8371114095053,True,4.9369189772342
P0019,D-T009-01,False,362,5439.204533691406,True,4.9369189772342
P0019,D-T010-01,False,264,3795.4669311523435,True,4.9369189772342
P0019,D-T011-01,False,310,6783.520317382812,True,4.9369189772342
P0019,D-T014-01,True,215,,True,4.9369189772342
P0019,D-T015-01,False,400,4563.936444091797,True,4.9369189772342
P0019,D-T016-01,False,275,8657.740901692707,True,4.9369189772342
P0019,D-T017-01,False,609,8007.340901692708,True,4.9369189772342
P0019,D-T018-01,False,207,2265.6252990722655,True,4.9369189772342
