option_id,candidate_id,covered_demand_ids,service_start_s,service_end_s,launch_start_s,relay_ready_s,return_end_s,resource_end_s,charge_start_s,charge_end_s,energy_kwh,soc_after
SO-00276,P0068,"[""D-T015-01"", ""D-T009-01""]",4563.936444091797,6158.850504067286,3768.8524950980723,4563.936444091797,6780.212695553687,7080.212695553687,7080.212695553687,7917.51605160938,0.8302851841370914,0.740535879957159
SO-00277,P0068,"[""D-T015-01"", ""D-T009-01"", ""D-T011-01""]",4563.936444091797,7398.670514035484,3768.8524950980723,4563.936444091797,8020.032705521885,8320.032705521884,8320.032705521884,9311.23733017606,1.2091190760718187,0.6221502887275567
SO-00278,P0068,"[""D-T009-01""]",5439.204533691406,6158.850504067286,4644.120584697682,5439.204533691406,6780.212695553687,7080.212695553687,7080.212695553687,7808.867321737207,0.562842156759433,0.8241118260126772
SO-00279,P0068,"[""D-T009-01"", ""D-T011-01""]",5439.204533691406,7398.670514035484,4644.120584697682,5439.204533691406,8020.032705521885,8320.032705521884,8320.032705521884,9202.588600303887,0.9416760486941602,0.705726234783075
SO-00280,P0068,"[""D-T009-01"", ""D-T011-01"", ""D-T020-01""]",5439.204533691406,7501.5176155004,4644.120584697682,5439.204533691406,8122.879806986801,8422.8798069868,8422.8798069868,9318.20231245412,0.9731015519195512,0.6959057650251403
SO-00281,P0068,"[""D-T011-01""]",6783.520317382812,7398.670514035484,5988.436368389088,6783.520317382812,8020.032705521885,8320.032705521884,8320.032705521884,9035.716068126916,0.5309128925662305,0.8340897210730529
SO-00282,P0068,"[""D-T011-01"", ""D-T020-01""]",6783.520317382812,7501.5176155004,5988.436368389088,6783.520317382812,8122.879806986801,8422.8798069868,8422.8798069868,9151.329780277147,0.5623383957916216,0.8242692513151183
SO-00283,P0068,"[""D-T011-01"", ""D-T020-01"", ""D-T017-01""]",6783.520317382812,9216.42317828117,5988.436368389088,6783.520317382812,9837.78536976757,10137.78536976757,10137.78536976757,11079.109905104486,1.086337317752412,0.6605195882023713
SO-00284,P0068,"[""D-T020-01""]",6824.100309010106,7501.5176155004,6029.016360016381,6824.100309010106,8122.879806986801,8422.8798069868,8422.8798069868,9146.292507010912,0.5499389539055041,0.82814407690453
SO-00285,P0068,"[""D-T020-01"", ""D-T017-01""]",6824.100309010106,9216.42317828117,6029.016360016381,6824.100309010106,9837.78536976757,10137.78536976757,10137.78536976757,11074.072631838251,1.0739378758662947,0.664394413791783
SO-00286,P0068,"[""D-T020-01"", ""D-T017-01"", ""D-T016-01""]",6824.100309010106,9216.42317828117,6029.016360016381,6824.100309010106,9837.78536976757,10137.78536976757,10137.78536976757,11074.072631838251,1.0739378758662947,0.664394413791783
SO-00287,P0068,"[""D-T017-01""]",8007.340901692708,9216.42317828117,7212.256952698984,8007.340901692708,9837.78536976757,10137.78536976757,10137.78536976757,10927.194676322963,0.7123921392132774,0.7773774564958509
SO-00288,P0068,"[""D-T017-01"", ""D-T016-01""]",8007.340901692708,9216.42317828117,7212.256952698984,8007.340901692708,9837.78536976757,10137.78536976757,10137.78536976757,10927.194676322963,0.7123921392132774,0.7773774564958509
SO-00289,P0068,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7862.656952698982,8657.740901692707,9823.73594105655,10123.73594105655,10123.73594105655,10830.665848041044,0.5093659248849106,0.8408231484734654
SO-00290,P0069,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1327.5061166716368,2246.017937011719,3932.8221350527374,4232.822135052737,4232.822135052737,5017.43218684426,0.7005785890252867,0.7810691909295979
SO-00291,P0069,"[""D-T005-01"", ""D-T008-01""]",2246.017937011719,3775.212635139854,1327.5061166716368,2246.017937011719,4527.845212010698,4827.845212010698,4827.845212010698,5686.316635334329,0.8823911958735524,0.7242527512895149
SO-00292,P0069,"[""D-T005-01"", ""D-T008-01"", ""D-T010-01""]",2246.017937011719,4319.0751995308465,1327.5061166716368,2246.017937011719,5071.70777640169,5371.70777640169,5371.70777640169,6297.689917353717,1.0485714238819113,0.6723214300369027
SO-00293,P0069,"[""D-T008-01""]",3138.8371114095053,3775.212635139854,2220.325291069423,3138.8371114095053,4527.845212010698,4827.845212010698,4827.845212010698,5575.489255179047,0.6095853370297843,0.8095045821781924
SO-00294,P0069,"[""D-T008-01"", ""D-T010-01""]",3138.8371114095053,4319.0751995308465,2220.325291069423,3138.8371114095053,5071.70777640169,5371.70777640169,5371.70777640169,6186.862537198436,0.7757655650381432,0.7575732609255803
SO-00295,P0069,"[""D-T008-01"", ""D-T010-01"", ""D-T015-01""]",3138.8371114095053,5358.54501329219,2220.325291069423,3138.8371114095053,6111.1775901630335,6411.1775901630335,6411.1775901630335,7355.363760133279,1.0933813414652203,0.6583183307921188
SO-00296,P0069,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,2876.9551108122614,3795.4669311523435,5071.70777640169,5371.70777640169,5371.70777640169,6105.353800893552,0.575128675672276,0.8202722888524138
SO-00297,P0069,"[""D-T010-01"", ""D-T015-01""]",3795.4669311523435,5358.54501329219,2876.9551108122614,3795.4669311523435,6111.1775901630335,6411.1775901630335,6411.1775901630335,7273.855023828396,0.892744452099353,0.7210173587189521
SO-00298,P0069,"[""D-T010-01"", ""D-T015-01"", ""D-T009-01""]",3795.4669311523435,6158.850504067286,2876.9551108122614,3795.4669311523435,6911.48308093813,7211.48308093813,7211.48308093813,8173.50399132297,1.1372822409472993,0.6445992997039689
SO-00299,P0069,"[""D-T015-01""]",4563.936444091797,5358.54501329219,3645.424623751715,4563.936444091797,6111.1775901630335,6411.1775901630335,6411.1775901630335,7178.4634089409465,0.6579343231456312,0.7943955240169902
SO-00300,P0069,"[""D-T015-01"", ""D-T009-01""]",4563.936444091797,6158.850504067286,3645.424623751715,4563.936444091797,6911.48308093813,7211.48308093813,7211.48308093813,8078.112376435521,0.9024721119935772,0.7179774650020072
SO-00301,P0069,"[""D-T015-01"", ""D-T009-01"", ""D-T011-01""]",4563.936444091797,7398.670514035484,3645.424623751715,4563.936444091797,8151.303090906328,8451.303090906327,8451.303090906327,9471.833655002201,1.2813060039283046,0.5995918737724049
SO-00302,P0069,"[""D-T009-01""]",5439.204533691406,6158.850504067286,4520.692713351324,5439.204533691406,6911.48308093813,7211.48308093813,7211.48308093813,7969.4636465633475,0.635029084615919,0.8015534110575253
SO-00303,P0069,"[""D-T009-01"", ""D-T011-01""]",5439.204533691406,7398.670514035484,4520.692713351324,5439.204533691406,8151.303090906328,8451.303090906327,8451.303090906327,9363.184925130026,1.0138629765506462,0.6831678198279231
SO-00304,P0069,"[""D-T009-01"", ""D-T011-01"", ""D-T020-01""]",5439.204533691406,7501.5176155004,4520.692713351324,5439.204533691406,8254.150192371244,8554.150192371244,8554.150192371244,9478.798637280259,1.0452884797760371,0.6733473500699885
SO-00305,P0069,"[""D-T011-01""]",6783.520317382812,7398.670514035484,5865.00849704273,6783.520317382812,8151.303090906328,8451.303090906327,8451.303090906327,9196.312392953056,0.6030998204227165,0.8115313061179011
SO-00306,P0069,"[""D-T011-01"", ""D-T020-01""]",6783.520317382812,7501.5176155004,5865.00849704273,6783.520317382812,8254.150192371244,8554.150192371244,8554.150192371244,9311.926105103288,0.6345253236481074,0.8017108363599664
SO-00307,P0069,"[""D-T011-01"", ""D-T020-01"", ""D-T017-01""]",6783.520317382812,9216.42317828117,5865.00849704273,6783.520317382812,9969.055755152014,10269.055755152014,10269.055755152014,11239.706229930629,1.158524245608898,0.6379611732472195
SO-00308,P0069,"[""D-T020-01""]",6824.100309010106,7501.5176155004,5905.588488670023,6824.100309010106,8254.150192371244,8554.150192371244,8554.150192371244,9306.888831837052,0.6221258817619899,0.8055856619493782
SO-00309,P0069,"[""D-T020-01"", ""D-T017-01""]",6824.100309010106,9216.42317828117,5905.588488670023,6824.100309010106,9969.055755152014,10269.055755152014,10269.055755152014,11234.668956664394,1.1461248037227807,0.6418359988366311
SO-00310,P0069,"[""D-T020-01"", ""D-T017-01"", ""D-T016-01""]",6824.100309010106,9216.42317828117,5905.588488670023,6824.100309010106,9969.055755152014,10269.055755152014,10269.055755152014,11234.668956664394,1.1461248037227807,0.6418359988366311
SO-00311,P0069,"[""D-T017-01""]",8007.340901692708,9216.42317828117,7088.8290813526255,8007.340901692708,9969.055755152014,10269.055755152014,10269.055755152014,11087.791001149106,0.7845790670697632,0.754819041540699
SO-00312,P0069,"[""D-T017-01"", ""D-T016-01""]",8007.340901692708,9216.42317828117,7088.8290813526255,8007.340901692708,9969.055755152014,10269.055755152014,10269.055755152014,11087.791001149106,0.7845790670697632,0.754819041540699
SO-00313,P0069,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7739.229081352624,8657.740901692707,9955.006326440995,10255.006326440995,10255.006326440995,10991.262172867187,0.5815528527413965,0.8182647335183136
SO-00314,P0072,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,277.4678054277207,744.4939412434896,1430.3614332398317,1730.3614332398317,1730.3614332398317,2227.4385700625703,0.25248362505281974,0.9210988671709939
SO-00315,P0072,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1798.5991632564965,2265.6252990722655,2967.8085346160997,3267.8085346160997,3267.8085346160997,3774.700610916627,0.2574689911367756,0.9195409402697576
SO-00316,P0074,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3434.1890749863896,3795.4669311523435,4493.975411857282,4793.975411857282,4793.975411857282,5259.685621831783,0.23655121776482577,0.926077744448492
SO-00317,P0074,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6422.242461216858,6783.520317382812,7573.570726361921,7873.570726361921,7873.570726361921,8394.349127563852,0.2645223625152663,0.9173367617139793
SO-00318,P0075,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,345.7160850775356,744.4939412434896,1361.244427495453,1661.244427495453,1661.244427495453,2073.9325757026686,0.20961937686715731,0.9344939447290134
SO-00319,P0075,"[""D-T018-01""]",2265.6252990722655,2673.791316545285,1866.8474429063115,2265.6252990722655,2898.691528871721,3198.691528871721,3198.691528871721,3621.194616556725,0.2146047429511132,0.9329360178277771
SO-00320,P0075,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3396.6890749863896,3795.4669311523435,4543.975411857282,4843.975411857282,4843.975411857282,5335.924228602616,0.24987876406112206,0.9219128862308994
SO-00321,P0075,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6384.742461216858,6783.520317382812,7623.570726361921,7923.570726361921,7923.570726361921,8470.587734334684,0.2778499088115626,0.9131719034963867
SO-00322,P0075,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8258.963045526752,8657.740901692707,9427.273961896586,9727.273961896586,9727.273961896586,10231.87037724675,0.2563029411302426,0.9199053308967992
SO-00323,P0077,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,380.68308879801305,744.4939412434896,1305.523722247062,1605.523722247062,1605.523722247062,2008.9788746219378,0.204929601206286,0.9359594996230356
SO-00324,P0077,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3431.656078706867,3795.4669311523435,4488.254706608892,4788.254706608892,4788.254706608892,5270.970527521886,0.24518898840025077,0.9233784411249216
SO-00325,P0077,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6419.709464937336,6783.520317382812,7567.85002111353,7867.85002111353,7867.85002111353,8405.634033253953,0.2731601331506913,0.914637458390409
SO-00326,P0078,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,343.18308879801305,744.4939412434896,1355.523722247062,1655.523722247062,1655.523722247062,2085.2174813927713,0.2182571475025823,0.931794641405443
SO-00327,P0078,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3394.156078706867,3795.4669311523435,4538.254706608892,4838.254706608892,4838.254706608892,5347.209134292719,0.25851653469654706,0.919213582907329
SO-00328,P0078,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6382.209464937336,6783.520317382812,7617.850021113529,7917.850021113529,7917.850021113529,8481.872640024785,0.2864876794469876,0.9104726001728164
SO-00329,P0078,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8256.43004924723,8657.740901692707,9421.553256648194,9721.553256648194,9721.553256648194,10243.155282936852,0.2649407117656676,0.9172060275732289
SO-00330,P0079,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,289.25446937689924,744.4939412434896,1389.3874638402137,1689.3874638402137,1689.3874638402137,2200.6582061490367,0.25969307545844983,0.9188459139192344
SO-00331,P0080,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,296.91938764065253,744.4939412434896,1389.2225455764603,1689.2225455764603,1689.2225455764603,2198.145356436996,0.25850047535773235,0.9192186014507087
SO-00332,P0080,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8210.16634808987,8657.740901692707,9455.252079977594,9755.252079977594,9755.252079977594,10356.083157981078,0.30518403962081764,0.9046299876184944
SO-00333,P0081,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,259.41938764065253,744.4939412434896,1439.2225455764603,1739.2225455764603,1739.2225455764603,2274.3839632078293,0.2718280216540287,0.9150537432331161
SO-00334,P0081,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3310.3923775495064,3795.4669311523435,4621.95352993829,4921.95352993829,4921.95352993829,5536.375616107776,0.31208740884799346,0.9024726847350021
SO-00335,P0081,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6298.445763779975,6783.520317382812,7701.5488444429275,8001.5488444429275,8001.5488444429275,8639.697631842291,0.34005855359843395,0.8937317020004893
SO-00336,P0081,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8172.66634808987,8657.740901692707,9505.252079977594,9805.252079977594,9805.252079977594,10432.321764751912,0.318511585917114,0.9004651294009018
SO-00337,P0082,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,203.3298750331789,744.4939412434896,1481.0597973400213,1781.0597973400213,1781.0597973400213,2407.7512123169263,0.318319448877158,0.9005251722258881
SO-00338,P0082,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3254.3028649420326,3795.4669311523435,4663.79078170185,4963.79078170185,4963.79078170185,5609.463433855744,0.3585788360711228,0.8879441137277742
SO-00339,P0082,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6242.356251172501,6783.520317382812,7743.386096206488,8043.386096206488,8043.386096206488,8700.422025915248,0.38654998082156333,0.8792031309932614
SO-00340,P0082,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8116.576835482396,8657.740901692707,9547.089331741154,9847.089331741154,9847.089331741154,10495.371805829378,0.3650030131402433,0.885936558393674
SO-00341,P0083,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,185.2113816351483,744.4939412434896,1506.6782907380518,1806.6782907380518,1806.6782907380518,2438.701919456185,0.3249812399215581,0.8984433625245131
SO-00342,P0083,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3236.1843715440023,3795.4669311523435,4689.409275099881,4989.409275099881,4989.409275099881,5637.788279865562,0.36524062711552285,0.8858623040263991
SO-00343,P0083,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6224.237757774471,6783.520317382812,7769.004589604519,8069.004589604519,8069.004589604519,8728.746871925066,0.39321177186596334,0.8771213212918865
SO-00344,P0083,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8098.458342084365,8657.740901692707,9572.707825139185,9872.707825139185,9872.707825139185,10523.696651839196,0.37166480418464337,0.883854748692299
SO-00345,P0084,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,147.7113816351483,744.4939412434896,1556.6782907380518,1856.6782907380518,1856.6782907380518,2494.116235139055,0.3383087862178544,0.8942785043069206
SO-00346,P0084,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3198.6843715440023,3795.4669311523435,4739.409275099881,5039.409275099881,5039.409275099881,5693.202595548432,0.37856817341181914,0.8816974458088065
SO-00347,P0084,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6186.737757774471,6783.520317382812,7819.004589604519,8119.004589604519,8119.004589604519,8784.161187607937,0.40653931816225963,0.8729564630742939
SO-00348,P0084,"[""D-T016-01""]",8657.740901692707,9202.37374957015,8060.958342084365,8657.740901692707,9622.707825139185,9922.707825139185,9922.707825139185,10579.110967522067,0.3849923504809397,0.8796898904747064
SO-00349,P0085,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,82.71540465627453,744.4939412434896,1610.912064500373,1910.912064500373,1910.912064500373,2568.937971893499,0.38898684896769387,0.8784416096975957
SO-00350,P0085,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,82.71540465627453,744.4939412434896,2073.6472599798653,2373.6472599798653,2373.6472599798653,3089.1133869507407,0.5303781586975389,0.8342568254070191
SO-00351,P0085,"[""D-T022-01"", ""D-T004-01"", ""D-T005-01""]",744.4939412434896,3180.1895581818935,82.71540465627453,744.4939412434896,3654.7574075132493,3954.7574075132493,3954.7574075132493,4866.489811478285,1.0134951482216283,0.6832827661807412
SO-00352,P0085,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,88.73641092255053,750.5149475097656,2073.6472599798653,2373.6472599798653,2373.6472599798653,3088.3659877353953,0.5285384067828434,0.8348317478803615
SO-00353,P0085,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,88.73641092255053,750.5149475097656,3654.7574075132493,3954.7574075132493,3954.7574075132493,4865.742412262941,1.011655396306933,0.6838576886540835
SO-00354,P0085,"[""D-T004-01"", ""D-T005-01"", ""D-T010-01""]",750.5149475097656,4319.0751995308465,88.73641092255053,750.5149475097656,4793.643048862203,5093.643048862203,5093.643048862203,6146.000142772398,1.3596482311635574,0.5751099277613884
SO-00355,P0085,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1584.2394004245039,2246.017937011719,3654.7574075132493,3954.7574075132493,3954.7574075132493,4680.102718253584,0.5546961495146694,0.8266574532766658
SO-00356,P0085,"[""D-T005-01"", ""D-T010-01""]",2246.017937011719,4319.0751995308465,1584.2394004245039,2246.017937011719,4793.643048862203,5093.643048862203,5093.643048862203,5960.360448763041,0.902688984371294,0.7179096923839707
SO-00357,P0085,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3133.6883945651284,3795.4669311523435,4793.643048862203,5093.643048862203,5093.643048862203,5768.024332302876,0.4292462361616586,0.8658605511994817
SO-00358,P0085,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6121.741780795597,6783.520317382812,7873.23836336684,8173.23836336684,8173.23836336684,8858.982924362379,0.4572173809120991,0.8571195684649691
SO-00359,P0085,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7995.962365105492,8657.740901692707,9676.941598901505,9976.941598901505,9976.941598901505,10653.932704276509,0.43567041323077915,0.8638529958653816
SO-00360,P0086,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,60.21540465627453,744.4939412434896,1640.912064500373,1940.912064500373,1940.912064500373,2602.186561303221,0.39698337674547163,0.8759426947670401
SO-00361,P0086,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,60.21540465627453,744.4939412434896,2103.6472599798653,2403.6472599798653,2403.6472599798653,3122.3619763604624,0.5383746864753166,0.8317579104764636
SO-00362,P0086,"[""D-T022-01"", ""D-T004-01"", ""D-T005-01""]",744.4939412434896,3180.1895581818935,60.21540465627453,744.4939412434896,3684.7574075132493,3984.7574075132493,3984.7574075132493,4899.738400888008,1.021491675999406,0.6807838512501856
SO-00363,P0086,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,66.23641092255053,750.5149475097656,2103.6472599798653,2403.6472599798653,2403.6472599798653,3121.6145771451174,0.5365349345606212,0.8323328329498059
SO-00364,P0086,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,66.23641092255053,750.5149475097656,3684.7574075132493,3984.7574075132493,3984.7574075132493,4898.991001672663,1.0196519240847106,0.6813587737235279
SO-00365,P0086,"[""D-T004-01"", ""D-T005-01"", ""D-T010-01""]",750.5149475097656,4319.0751995308465,66.23641092255053,750.5149475097656,4823.643048862203,5123.643048862203,5123.643048862203,6179.24873218212,1.3676447589413352,0.5726110128308328
SO-00366,P0086,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1561.7394004245039,2246.017937011719,3684.7574075132493,3984.7574075132493,3984.7574075132493,4713.351307663306,0.5626926772924472,0.8241585383461103
SO-00367,P0086,"[""D-T005-01"", ""D-T010-01""]",2246.017937011719,4319.0751995308465,1561.7394004245039,2246.017937011719,4823.643048862203,5123.643048862203,5123.643048862203,5993.609038172763,0.9106855121490717,0.7154107774534151
SO-00368,P0086,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3111.1883945651284,3795.4669311523435,4823.643048862203,5123.643048862203,5123.643048862203,5801.272921712599,0.4372427639394364,0.8633616362689261
SO-00369,P0086,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6099.241780795597,6783.520317382812,7903.23836336684,8203.23836336684,8203.23836336684,8892.231513772102,0.4652139086898769,0.8546206535344135
SO-00370,P0086,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7973.462365105492,8657.740901692707,9706.941598901505,10006.941598901505,10006.941598901505,10687.181293686232,0.4436669410085569,0.8613540809348259
SO-00371,P0087,"[""D-T022-01""]",744.4939412434896,1136.3442151690172,22.71540465627453,744.4939412434896,1690.912064500373,1990.912064500373,1990.912064500373,2657.600876986091,0.4103109230417679,0.8717778365494475
SO-00372,P0087,"[""D-T022-01"", ""D-T004-01""]",744.4939412434896,1599.0794106485098,22.71540465627453,744.4939412434896,2153.6472599798653,2453.6472599798653,2453.6472599798653,3177.776292043333,0.5517022327716129,0.827593052258871
SO-00373,P0087,"[""D-T022-01"", ""D-T004-01"", ""D-T005-01""]",744.4939412434896,3180.1895581818935,22.71540465627453,744.4939412434896,3734.7574075132493,4034.7574075132493,4034.7574075132493,4955.1527165708785,1.0348192222957024,0.676618993032593
SO-00374,P0087,"[""D-T004-01""]",750.5149475097656,1599.0794106485098,28.736410922550533,750.5149475097656,2153.6472599798653,2453.6472599798653,2453.6472599798653,3177.028892827988,0.5498624808569175,0.8281679747322133
SO-00375,P0087,"[""D-T004-01"", ""D-T005-01""]",750.5149475097656,3180.1895581818935,28.736410922550533,750.5149475097656,3734.7574075132493,4034.7574075132493,4034.7574075132493,4954.405317355534,1.0329794703810071,0.6771939155059352
SO-00376,P0087,"[""D-T004-01"", ""D-T005-01"", ""D-T010-01""]",750.5149475097656,4319.0751995308465,28.736410922550533,750.5149475097656,4873.643048862203,5173.643048862203,5173.643048862203,6234.66304786499,1.3809723052376315,0.5684461546132402
SO-00377,P0087,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1524.2394004245039,2246.017937011719,3734.7574075132493,4034.7574075132493,4034.7574075132493,4768.765623346177,0.5760202235887435,0.8199936801285177
SO-00378,P0087,"[""D-T005-01"", ""D-T010-01""]",2246.017937011719,4319.0751995308465,1524.2394004245039,2246.017937011719,4873.643048862203,5173.643048862203,5173.643048862203,6049.023353855633,0.924013058445368,0.7112459192358225
SO-00379,P0087,"[""D-T010-01""]",3795.4669311523435,4319.0751995308465,3073.6883945651284,3795.4669311523435,4873.643048862203,5173.643048862203,5173.643048862203,5856.687237395469,0.4505703102357327,0.8591967780513335
SO-00380,P0087,"[""D-T011-01""]",6783.520317382812,7398.670514035484,6061.741780795597,6783.520317382812,7953.23836336684,8253.23836336684,8253.23836336684,8947.645829454972,0.4785414549861732,0.8504557953168209
SO-00381,P0087,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7935.962365105492,8657.740901692707,9756.941598901505,10056.941598901505,10056.941598901505,10742.595609369102,0.4569944873048532,0.8571892227172334
SO-00382,P0088,"[""D-T005-01""]",2246.017937011719,3180.1895581818935,1458.6616227470095,2246.017937011719,3789.3955921935103,4089.3955921935103,4089.3955921935103,4844.204064853711,0.627220855778956,0.8039934825690762
SO-00383,P0088,"[""D-T005-01"", ""D-T008-01""]",2246.017937011719,3775.212635139854,1458.6616227470095,2246.017937011719,4384.418669151471,4684.418669151471,4684.418669151471,5513.08851334378,0.8090334626272218,0.7471770429289932
SO-00384,P0088,"[""D-T005-01"", ""D-T008-01"", ""D-T015-01""]",2246.017937011719,5358.54501329219,1458.6616227470095,2246.017937011719,5967.751047303806,6267.751047303806,6267.751047303806,7292.963018298011,1.2928294670626577,0.5959907915429195
SO-00385,P0088,"[""D-T008-01""]",3138.8371114095053,3775.212635139854,2351.480797144796,3138.8371114095053,4384.418669151471,4684.418669151471,4684.418669151471,5402.261133188498,0.5362276037834537,0.8324288738176707
SO-00386,P0088,"[""D-T008-01"", ""D-T015-01""]",3138.8371114095053,5358.54501329219,2351.480797144796,3138.8371114095053,5967.751047303806,6267.751047303806,6267.751047303806,7182.13563814273,1.0200236082188896,0.6812426224315971
SO-00387,P0088,"[""D-T008-01"", ""D-T015-01"", ""D-T009-01""]",3138.8371114095053,6158.850504067286,2351.480797144796,3138.8371114095053,6768.056538078903,7068.056538078903,7068.056538078903,8081.7846056373055,1.264561397066836,0.6048245634166138
SO-00388,P0088,"[""D-T015-01""]",4563.936444091797,5358.54501329219,3776.5801298270876,4563.936444091797,5967.751047303806,6267.751047303806,6267.751047303806,7005.2352869503975,0.5845765898993005,0.8173198156564686
SO-00389,P0088,"[""D-T015-01"", ""D-T009-01""]",4563.936444091797,6158.850504067286,3776.5801298270876,4563.936444091797,6768.056538078903,7068.056538078903,7068.056538078903,7904.884254444972,0.8291143787472466,0.7409017566414855
SO-00390,P0088,"[""D-T015-01"", ""D-T009-01"", ""D-T020-01""]",4563.936444091797,7501.5176155004,3776.5801298270876,4563.936444091797,8110.723649512017,8410.723649512016,8410.723649512016,9414.219245161883,1.239373773907365,0.6126956956539484
SO-00391,P0088,"[""D-T009-01""]",5439.204533691406,6158.850504067286,4651.848219426696,5439.204533691406,6768.056538078903,7068.056538078903,7068.056538078903,7796.235524572799,0.5616713513695883,0.8244777026970036
SO-00392,P0088,"[""D-T009-01"", ""D-T020-01""]",5439.204533691406,7501.5176155004,4651.848219426696,5439.204533691406,8110.723649512017,8410.723649512016,8410.723649512016,9305.57051528971,0.9719307465297065,0.6962716417094668
SO-00393,P0088,"[""D-T009-01"", ""D-T020-01"", ""D-T017-01""]",5439.204533691406,9216.42317828117,4651.848219426696,5439.204533691406,9825.629212292786,10125.629212292786,10125.629212292786,11233.35064011705,1.495929668490497,0.5325219785967197
SO-00394,P0088,"[""D-T020-01""]",6824.100309010106,7501.5176155004,6036.743994745397,6824.100309010106,8110.723649512017,8410.723649512016,8410.723649512016,9133.660709846503,0.5487681485156592,0.8285099535888565
SO-00395,P0088,"[""D-T020-01"", ""D-T017-01""]",6824.100309010106,9216.42317828117,6036.743994745397,6824.100309010106,9825.629212292786,10125.629212292786,10125.629212292786,11061.440834673844,1.0727670704764498,0.6647602904761094
SO-00396,P0088,"[""D-T020-01"", ""D-T017-01"", ""D-T016-01""]",6824.100309010106,9216.42317828117,6036.743994745397,6824.100309010106,9825.629212292786,10125.629212292786,10125.629212292786,11061.440834673844,1.0727670704764498,0.6647602904761094
SO-00397,P0088,"[""D-T017-01""]",8007.340901692708,9216.42317828117,7219.984587427998,8007.340901692708,9825.629212292786,10125.629212292786,10125.629212292786,10914.562879158555,0.7112213338234326,0.7777433331801773
SO-00398,P0088,"[""D-T017-01"", ""D-T016-01""]",8007.340901692708,9216.42317828117,7219.984587427998,8007.340901692708,9825.629212292786,10125.629212292786,10125.629212292786,10914.562879158555,0.7112213338234326,0.7777433331801773
SO-00399,P0088,"[""D-T016-01""]",8657.740901692707,9202.37374957015,7870.384587427998,8657.740901692707,9811.579783581767,10111.579783581767,10111.579783581767,10818.034050876637,0.5081951194950658,0.8411890251577919
